%NumGrains 3
%BeamCenter 0.972629
%BeamThickness 100.000000
%GlobalPosition 0.000000
%NumPhases 1
%PhaseInfo
%	SpaceGroup:225
%	Lattice Parameter: 4.080000 4.080000 4.080000 90.000000 90.000000 90.000000
%GrainID	O11	O12	O13	O21	O22	O23	O31	O32	O33	X	Y	Z	a	b	c	alpha	beta	gamma	DiffPos	DiffOme	DiffAngle	GrainRadius	Confidence	eFab11	eFab12	eFab13	eFab21	eFab22	eFab23	eFab31	eFab32	eFab33	eKen11	eKen12	eKen13	eKen21	eKen22	eKen23	eKen31	eKen32	eKen33	RMSErrorStrain	PhaseNr	Eul0	Eul1	Eul2
1	0.974187	0.117376	-0.192830	0.048149	0.726501	0.685480	0.220549	-0.677070	0.702097	0.398665	0.048383	0.704670	4.081838	4.080082	4.081172	90.023229	90.008685	89.975450	
2	0.635707	0.559270	-0.532072	-0.680332	0.731594	-0.043856	0.364735	0.389862	0.845564	-20.754256	-40.347857	9.757392	4.083518	4.081822	4.080661	90.001069	90.062210	89.989547	
3	0.628178	0.567207	-0.532605	-0.684713	0.728102	-0.032175	0.369541	0.384893	0.845752	40.975908	20.603836	-5.766479	4.084036	4.082091	4.078819	90.046911	90.042955	90.122852	
