SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	47075.999931	93.000000	64.000274	971.000024	3750.000000	959.356280	-93.047316	7.726030	0.456813	45	45	1	64	971	-0.000274	-0.000024	7500.000000	4	6225.405415	4.098819	7.726030	1.534749	0.456813	0.091660	1.000000
2	47587.893668	93.000000	364.000336	1438.999776	3750.000000	779.007298	-57.635988	6.898050	0.112737	45	45	1	364	1439	-0.000336	0.000224	7500.000000	4	6285.036895	0.000000	6.898050	1.532792	0.076002	0.112737	1.000000
