SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	116.467684	-66.000000	1754.367319	756.930516	6024.040479	778.860527	109.896971	0.234313	0.628237	6	52	2	1754	756	-0.367319	-0.930516	12048.000000	4	1004.942609	0.000000	0.010000	0.234313	0.628237	0.085625	0.000000
2	94351.051629	-66.000000	1753.497268	756.000081	13235.770959	778.359949	109.983170	9.941431	0.074820	52	52	2	1753	756	-0.497268	-0.000081	12048.000000	4	1004.942609	0.000000	1.116933	9.941431	0.074820	0.005000	0.000000
