SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	91730.540319	169.750000	211.633543	1452.337268	13558.160566	917.542347	-62.029896	10.119276	0.507512	56	56	2	212	1452	0.366457	-0.337268	10259.000000	4	4268.390374	0.000000	10.119276	0.998713	0.507512	0.059586	1.000000
2	14524.442252	169.750000	210.625238	1453.367647	11356.892326	918.916237	-62.002641	10.527499	0.029638	56	56	2	211	1453	0.374762	-0.367647	10259.000000	4	4268.390374	0.000000	10.527499	0.337599	0.006573	0.029638	1.000000
