SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	86821.611577	103.750000	663.584955	1911.959616	12958.098945	959.421421	-21.936214	0.995568	0.065638	52	52	2	664	1912	0.415045	0.040384	12048.000000	4	614.234262	0.549647	0.995568	0.242994	0.065638	0.033289	0.030782
2	8067.860272	103.750000	662.493867	1912.492557	17098.706125	960.323723	-21.984720	0.843536	0.057806	52	52	2	663	1912	0.506133	-0.492557	12048.000000	4	614.234262	0.549647	0.268650	0.843536	0.016437	0.057806	0.059416
