SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	47114.201317	81.500000	1915.999723	1220.999935	3750.000000	915.880166	77.450836	6.722730	0.096105	45	45	1	1916	1221	0.000277	0.000065	7500.000000	4	6237.685411	0.000000	6.722730	1.536246	0.082803	0.096105	1.000000
2	47075.999571	81.500000	1978.999725	1072.999976	3750.000000	958.357695	86.949506	7.165636	0.462269	45	45	1	1979	1073	0.000275	0.000024	7500.000000	4	6225.406583	4.098482	7.165636	1.534749	0.462269	0.091756	1.000000
