SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	47551.243668	-20.000000	611.000562	1258.999660	3750.000000	474.435851	-60.030432	9.195904	0.185158	45	45	1	611	1259	-0.000562	0.000340	7500.000000	4	6281.674573	0.000000	9.195904	1.533197	0.005000	0.185158	1.000000
2	47779.604866	-20.000000	1411.999644	636.000353	3750.000000	548.721650	134.704663	9.058004	0.441175	45	45	1	1412	636	0.000356	-0.000353	7500.000000	4	6288.430109	10.000000	9.058004	1.524510	0.441175	0.159184	1.000000
