SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	47591.658900	-87.500000	250.000285	1516.999808	3750.000000	917.065085	-57.332344	9.200662	0.572157	45	45	1	250	1517	-0.000285	0.000192	7500.000000	4	6285.370776	0.000000	9.200662	1.532744	0.572157	0.095762	1.000000
2	47584.802348	-87.500000	730.000316	1486.999521	3750.000000	549.079566	-32.127052	9.158367	0.960875	45	45	1	730	1487	-0.000316	0.000479	7500.000000	4	6284.761226	0.000000	9.158367	1.532829	0.960875	0.159949	1.000000
