SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	9472.210833	-56.500000	288.775678	1287.557449	60239.999909	779.832460	-70.090746	0.775147	0.058767	52	52	2	290	1288	1.224322	0.442551	12048.000000	4	766.302954	0.000000	0.387251	0.775147	0.005000	0.058767	0.032781
2	85935.284789	-56.500000	289.573985	1288.036531	52441.180675	779.245342	-70.037638	1.112043	0.073765	52	52	2	289	1288	-0.573985	-0.036531	12048.000000	4	766.302954	0.000000	1.112043	0.075129	0.073765	0.005324	0.767860
