SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	47528.763965	-6.750000	1396.999802	339.000343	3750.000000	779.174809	151.231087	8.809585	0.260319	45	45	1	1397	339	0.000198	-0.000343	7500.000000	4	6279.535071	0.000000	8.809585	1.533420	0.260319	0.112758	1.000000
2	47075.998570	-6.750000	1799.999656	1013.000007	3750.000000	778.051711	90.662775	3.442483	0.592498	45	45	1	1800	1013	0.000344	-0.000007	7500.000000	4	6224.895356	4.214778	3.442483	1.534844	0.592498	0.113026	1.000000
