SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	93304.907860	-130.000000	1758.995120	769.517262	15732.543003	779.043863	108.910640	1.009193	0.082370	52	52	2	1759	770	0.004880	0.482738	12048.000000	4	732.480698	0.000000	1.009193	0.475190	0.082370	0.015406	0.182249
2	1035.445250	-130.000000	1759.247085	768.128600	9562.812998	779.733257	109.001172	5.115928	0.019551	52	52	2	1759	769	-0.247085	0.871400	12048.000000	4	732.480698	0.000000	0.391906	5.115928	0.006260	0.019551	0.000000
