SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	93894.859550	-44.250000	443.497522	1733.480198	11909.631292	916.989198	-39.114460	3.508750	0.078950	56	56	2	444	1734	0.502478	0.519802	10259.000000	4	663.333949	0.000000	0.993793	3.508750	0.078950	0.005000	0.000000
2	849.763267	-44.250000	443.192958	1734.348292	51294.999999	917.854934	-39.095024	0.411138	0.120308	56	56	2	443	1733	-0.192958	-1.348292	10259.000000	4	663.333949	0.000000	0.411138	0.010000	0.005756	0.120308	0.014400
