SpotID	IntegratedIntensity	Omega(degrees)	YCen(px)	ZCen(px)	IMax	Radius(px)	Eta(degrees)	SigmaR	SigmaEta	NrPixels	TotalNrPixelsInPeakRegion	nPeaks	maxY	maxZ	diffY	diffZ	rawIMax	returnCode	retVal	BG	SigmaGR	SigmaLR	SigmaGEta	SigmaLEta	MU
1	47101.949185	114.000000	1753.999771	1288.000532	7508.016745	778.832426	70.029421	0.999679	0.073510	52	52	2	1754	1288	0.000229	-0.000532	12048.000000	4	6.498219	0.000000	0.999679	0.014116	0.073510	0.043928	0.000000
2	47088.450652	114.000000	1752.999028	1287.999566	7495.479009	777.891604	70.004313	0.999500	0.073714	52	52	2	1753	1288	0.000972	0.000434	12048.000000	4	6.498219	0.000000	0.999500	0.011213	0.073714	0.020400	0.000000
