%GrainID	SpotID	Omega	DetectorHor	DetectorVert	OmeRaw	Eta	RingNr	YLab	ZLab	Theta	StrainError
60	117	50.062910	1758.999130	1274.991320	50.062910	71.054080	3.000000	-147399.826400	50598.263800	4.428935	0.000046	
60	88	-120.562050	284.000350	1274.499890	-120.562050	-71.112080	3.000000	147599.930600	50499.977600	4.433335	-0.000940	
60	121	59.437630	284.000350	769.500110	59.437630	-108.887920	3.000000	147599.930600	-50499.977600	4.433335	-0.000947	
60	85	-129.937490	1759.247080	768.128600	-129.937490	109.001170	3.000000	-147449.417000	-50774.280000	4.431845	-0.000606	
60	102	-45.707190	420.000280	526.000250	-45.707190	-129.485800	3.000000	120399.943400	-99199.950800	4.433410	-0.000662	
60	131	122.792810	1622.999720	526.000250	122.792810	129.532560	3.000000	-120199.943400	-99199.950600	4.429090	0.000310	
60	98	-57.206870	1622.999720	1517.999750	-57.206870	50.467440	3.000000	-120199.943400	99199.950600	4.429090	0.000412	
60	135	134.293130	420.000280	1517.999750	134.293130	-50.514200	3.000000	120399.943400	99199.950800	4.433410	-0.000560	
60	206	-0.734700	1402.999860	188.000290	-0.734700	155.447440	4.000000	-76199.971600	-166799.941400	5.195755	0.000313	
60	148	-155.984700	640.000140	188.000290	-155.984700	-155.390630	4.000000	76399.971400	-166799.941400	5.198060	-0.000124	
60	213	24.015630	640.000140	1855.999710	24.015630	-24.609370	4.000000	76399.971400	166799.941400	5.198060	-0.000094	
60	272	179.265630	1402.999860	1855.999710	179.265630	24.552560	4.000000	-76199.971600	166799.941400	5.195755	0.000353	
60	184	-60.474690	1599.999790	311.000240	-60.474690	140.890980	4.000000	-115599.958000	-142199.951200	5.192390	0.000594	
60	255	135.775260	443.029630	310.373850	135.775260	-140.868620	4.000000	115794.074800	-142325.229800	5.198480	-0.000576	
60	191	-44.224470	443.192960	1734.348290	-44.224470	-39.095020	4.000000	115761.408400	142469.658400	5.201015	-0.001063	
60	249	119.400590	1599.499790	1733.499760	119.400590	39.065050	4.000000	-115499.958000	142299.951200	5.192795	0.000515	
60	195	-33.194090	1874.999700	687.000120	-33.194090	111.441500	4.000000	-170599.940800	-66999.975600	5.193085	0.000448	
60	266	158.055910	168.000290	687.000120	158.055910	-111.418670	4.000000	170799.941000	-66999.975600	5.198245	-0.000540	
60	200	-21.943770	168.000300	1356.999880	-21.943770	-68.581330	4.000000	170799.940800	66999.975600	5.198245	-0.000580	
60	260	146.806230	1874.999700	1356.999880	146.806230	68.558500	4.000000	-170599.940800	66999.975600	5.193085	0.000413	
60	207	4.420900	1815.999710	564.000180	4.420900	119.977470	4.000000	-158799.942000	-91599.965000	5.194190	0.000475	
60	145	-163.579100	227.000290	564.000180	-163.579100	-119.946270	4.000000	158999.942000	-91599.964800	5.198995	-0.000441	
60	210	16.421020	227.501120	1479.999830	16.421020	-60.038110	4.000000	158899.776800	91599.965000	5.196590	0.000014	
60	142	-175.578780	1815.499710	1479.999820	-175.578780	60.006900	4.000000	-158699.941200	91599.964800	5.191790	0.000941	
60	182	-61.681230	122.000270	845.000060	-61.681230	-101.126170	4.000000	179999.945400	-35399.988000	5.197605	-0.000365	
60	243	107.818770	1920.999730	845.000060	107.818770	101.138240	4.000000	-179799.945400	-35399.988000	5.192165	0.000678	
60	178	-72.180910	1920.999730	1198.999940	-72.180910	78.861760	4.000000	-179799.945400	35399.988000	5.192165	0.000753	
60	247	118.319090	122.000270	1198.999940	118.319090	-78.873830	4.000000	179999.945400	35399.988000	5.197605	-0.000294	
60	239	92.316980	127.000280	823.000060	92.316980	-102.535590	4.000000	178999.944600	-39799.987000	5.195480	-0.000066	
60	173	-98.433020	1915.999720	823.000060	-98.433020	102.549160	4.000000	-178799.944600	-39799.987000	5.190070	0.000979	
60	238	81.567300	1915.999720	1220.999940	81.567300	77.450840	4.000000	-178799.944600	39799.987000	5.190070	0.000938	
60	174	-87.682700	127.000280	1220.999940	-87.682700	-77.464410	4.000000	178999.944600	39799.987000	5.195480	-0.000098	
60	209	15.808430	1884.999670	1329.999890	15.808430	70.358790	4.000000	-172599.934400	61599.977200	5.192475	0.000725	
60	150	-152.941570	158.000290	1329.999890	-152.941570	-70.379790	4.000000	172799.941000	61599.978200	5.197700	-0.000273	
60	215	27.058110	158.000330	714.000110	27.058110	-109.620210	4.000000	172799.934400	-61599.977200	5.197700	-0.000316	
60	144	-164.191890	1884.999700	714.000110	-164.191890	109.641210	4.000000	-172599.940800	-61599.978000	5.192475	0.000693	
60	203	-10.201810	211.515130	592.162310	-10.201810	-117.939080	4.000000	162096.975000	-85967.538600	5.198565	-0.000417	
60	264	158.048220	1830.581530	592.480780	158.048220	117.977280	4.000000	-161716.305600	-85903.843800	5.188415	0.001537	
60	199	-21.951500	1830.999730	1451.999980	-21.951500	62.008440	4.000000	-161799.945800	85999.996600	5.191715	0.000973	
60	268	169.798480	211.633540	1452.337270	169.798480	-62.029900	4.000000	162073.291400	86067.453600	5.199285	-0.000477	
60	237	81.287030	1742.999750	455.000210	81.287030	128.181780	4.000000	-144199.950000	-113399.958200	5.197610	-0.000016	
60	177	-85.462970	300.000250	455.000210	-85.462970	-128.143200	4.000000	144399.949800	-113399.958200	5.201965	-0.000848	
60	242	94.537350	300.000250	1588.999790	94.537350	-51.856800	4.000000	144399.949800	113399.958200	5.201965	-0.000779	
60	172	-98.712650	1742.999750	1588.999790	-98.712650	51.818220	4.000000	-144199.950000	113399.958200	5.197610	0.000061	
60	205	-4.983560	611.000150	202.000290	-4.983560	-153.379080	4.000000	82199.969000	-163999.941600	5.197580	-0.000028	
60	263	152.016440	1431.999850	202.000290	152.016440	153.434950	4.000000	-81999.969200	-163999.941600	5.195100	0.000452	
60	271	175.016760	611.000150	1841.999710	175.016760	-26.620920	4.000000	82199.969000	163999.941600	5.197580	0.000049	
60	233	66.817960	124.708860	1212.868430	66.817960	-77.991240	4.000000	179458.227600	38173.686600	5.198310	-0.000318	
60	162	-123.807010	1917.999720	1212.499940	-123.807010	77.996980	4.000000	-179199.944800	38099.988800	5.190885	0.001114	
60	228	56.192670	1917.999720	831.500060	56.192670	102.003020	4.000000	-179199.944800	-38099.988800	5.190885	0.001073	
60	167	-113.182330	124.996590	831.479800	-113.182330	-101.991210	4.000000	179400.682400	-38104.039200	5.196350	0.000028	
60	222	36.776690	1616.564840	1720.013280	36.776690	40.424220	4.000000	-118912.968200	139602.656600	5.195795	0.000071	
60	160	-127.348310	426.500210	1719.999770	-127.348310	-40.469210	4.000000	119099.958200	139599.953200	5.199100	-0.000557	
60	226	52.651370	426.500210	324.000230	52.651370	-139.530790	4.000000	119099.958200	-139599.953200	5.199100	-0.000600	
60	155	-143.223630	1616.996050	324.000520	-143.223630	139.554710	4.000000	-118999.209400	-139599.896400	5.197290	-0.000246	
60	302	75.260760	1379.586940	132.168790	75.260760	158.106810	5.000000	-71517.387400	-177966.241200	5.428700	0.000229	
60	288	-76.239260	663.006260	132.000820	-76.239260	-158.032620	5.000000	71798.747400	-177999.836200	5.432465	-0.000458	
60	310	103.761070	663.584960	1911.959620	103.761070	-21.936210	5.000000	71683.009000	177991.923200	5.431065	-0.000138	
60	280	-104.738930	1379.448150	1911.940570	-104.738930	21.883060	5.000000	-71489.630000	177988.113600	5.428975	0.000250	
60	308	93.530760	312.000210	378.000200	93.530760	-132.209360	5.000000	141999.957200	-128799.959800	5.426300	0.000077	
60	281	-101.219240	1730.999790	378.000200	-101.219240	132.249550	5.000000	-141799.957200	-128799.959800	5.422205	0.000835	
60	303	78.781090	1730.999790	1665.999800	78.781090	47.750450	5.000000	-141799.957200	128799.959800	5.422205	0.000830	
60	286	-86.468910	312.000210	1665.999800	-86.468910	-47.790640	5.000000	141999.957200	128799.960000	5.426300	0.000081	
60	289	-42.925370	1973.999670	1130.999960	-42.925370	83.468320	5.000000	-190399.933600	21799.992600	5.424420	0.000578	
60	312	148.074630	69.000260	1130.999960	148.074630	-83.475110	5.000000	190599.947400	21799.991400	5.429915	-0.000430	
60	290	-31.925700	69.000330	913.000040	-31.925700	-96.524890	5.000000	190599.933600	-21799.992600	5.429915	-0.000499	
60	311	137.074300	1973.999740	913.000040	137.074300	96.531680	5.000000	-190399.947400	-21799.991400	5.424425	0.000511	
60	299	26.322100	1970.999740	886.000050	26.322100	98.155460	5.000000	-189799.948000	-27199.990200	5.427050	0.000220	
60	278	-142.677900	72.000260	886.000050	-142.677900	-98.146990	5.000000	189999.948400	-27199.990200	5.432525	-0.000779	
60	300	37.322430	72.000260	1157.999950	37.322430	-81.853010	5.000000	189999.948000	27199.990200	5.432525	-0.000786	
60	277	-153.677570	1970.999740	1157.999950	-153.677570	81.844540	5.000000	-189799.948000	27199.990800	5.427050	0.000225	
61	16	-26.936280	1430.999440	783.000350	-26.936280	120.299970	1.000000	-81799.887600	-47799.931000	2.706080	0.001664	
61	39	159.313720	612.000560	783.000340	159.313720	-120.239050	1.000000	81999.887800	-47799.931400	2.710985	-0.000174	
61	18	-20.685950	612.000560	1260.999660	-20.685950	-59.760950	1.000000	81999.887800	47799.931400	2.710985	-0.000702	
61	37	153.064050	1430.999440	1260.999660	153.064050	59.700030	1.000000	-81799.887600	47799.931000	2.706080	0.001086	
61	28	82.463940	1201.999750	583.000570	82.463940	157.705260	1.000000	-35999.950600	-87799.886200	2.710390	0.000452	
61	13	-83.529870	841.000250	583.000580	-83.529870	-157.593610	1.000000	36199.950400	-87799.883200	2.712550	-0.000301	
61	34	96.464440	840.666930	1460.999430	96.464440	-22.443560	1.000000	36266.613200	87799.886200	2.713270	-0.000471	
61	7	-97.529540	1202.309010	1460.999410	-97.529540	22.329290	1.000000	-36061.801200	87799.883000	2.711055	0.000390	
